"PowerUsage","Day","Month","Year","DeviceID","Time"
0.428,2,1,2023,10,22
0.426,2,1,2023,11,22
0.428,2,1,2023,12,22
0.506,2,1,2023,13,22
0.586,2,1,2023,14,22
0.584,2,1,2023,15,22
0.622,2,1,2023,16,22
0.614,2,1,2023,17,22
0.608,2,1,2023,18,22
0.608,2,1,2023,19,22
0.604,2,1,2023,20,22
0.504,2,1,2023,1,23
0.504,2,1,2023,2,23
0.43,2,1,2023,3,23
0.43,2,1,2023,4,23
0.426,2,1,2023,5,23
0.502,2,1,2023,6,23
0.504,2,1,2023,7,23
0.504,2,1,2023,8,23
0.462,2,1,2023,9,23
0.538,2,1,2023,10,23
0.532,2,1,2023,11,23
0.53,2,1,2023,12,23
0.528,2,1,2023,13,23
1.064,2,1,2023,14,23
1.304,2,1,2023,15,23
1.306,2,1,2023,16,23
1,2,1,2023,17,23
1.156,2,1,2023,18,23
1.208,2,1,2023,19,23
1.198,2,1,2023,20,23
1.372,3,1,2023,1,0
1.3,3,1,2023,2,0
1.314,3,1,2023,3,0
0.538,3,1,2023,4,0
0.534,3,1,2023,5,0
0.532,3,1,2023,6,0
0.528,3,1,2023,7,0
0.514,3,1,2023,8,0
0.436,3,1,2023,9,0
0.46,3,1,2023,10,0
1.23,3,1,2023,11,0
1.564,3,1,2023,12,0
1.586,3,1,2023,13,0
1.59,3,1,2023,14,0
1.526,3,1,2023,15,0
1.448,3,1,2023,16,0
1.506,3,1,2023,17,0
1.508,3,1,2023,18,0
1.496,3,1,2023,19,0
1.492,3,1,2023,20,0
1.494,3,1,2023,1,1
1.434,3,1,2023,2,1
1.502,3,1,2023,3,1
1.49,3,1,2023,4,1
1.494,3,1,2023,5,1
1.552,3,1,2023,6,1
1.55,3,1,2023,7,1
1.558,3,1,2023,8,1
1.482,3,1,2023,9,1
1.314,3,1,2023,10,1
0.932,3,1,2023,11,1
0.35,3,1,2023,12,1
0.348,3,1,2023,13,1
0.348,3,1,2023,14,1
0.344,3,1,2023,15,1
0.246,3,1,2023,16,1
0.25,3,1,2023,17,1
0.25,3,1,2023,18,1
0.31,3,1,2023,19,1
0.324,3,1,2023,20,1
0.322,3,1,2023,1,2
0.254,3,1,2023,2,2
0.254,3,1,2023,3,2
0.252,3,1,2023,4,2
0.362,3,1,2023,5,2
0.356,3,1,2023,6,2
0.352,3,1,2023,7,2
0.354,3,1,2023,8,2
0.35,3,1,2023,9,2
0.252,3,1,2023,10,2
0.252,3,1,2023,11,2
0.252,3,1,2023,12,2
0.33,3,1,2023,13,2
0.328,3,1,2023,14,2
0.324,3,1,2023,15,2
0.254,3,1,2023,16,2
0.254,3,1,2023,17,2
0.254,3,1,2023,18,2
0.358,3,1,2023,19,2
0.352,3,1,2023,20,2
0.35,3,1,2023,1,3
0.346,3,1,2023,2,3
0.34,3,1,2023,3,3
0.25,3,1,2023,4,3
0.248,3,1,2023,5,3
0.248,3,1,2023,6,3
0.328,3,1,2023,7,3
0.326,3,1,2023,8,3
0.304,3,1,2023,9,3
0.25,3,1,2023,10,3
0.252,3,1,2023,11,3
0.318,3,1,2023,12,3
0.438,3,1,2023,13,3
0.434,3,1,2023,14,3
0.43,3,1,2023,15,3
0.428,3,1,2023,16,3
0.346,3,1,2023,17,3
0.332,3,1,2023,18,3
0.328,3,1,2023,19,3
0.326,3,1,2023,20,3
0.338,3,1,2023,1,4
0.326,3,1,2023,2,4
0.28,3,1,2023,3,4
0.252,3,1,2023,4,4
0.254,3,1,2023,5,4
0.362,3,1,2023,6,4
0.358,3,1,2023,7,4
0.354,3,1,2023,8,4
0.344,3,1,2023,9,4
0.368,3,1,2023,10,4
0.25,3,1,2023,11,4
0.246,3,1,2023,12,4
0.248,3,1,2023,13,4
0.252,3,1,2023,14,4
0.324,3,1,2023,15,4
0.32,3,1,2023,16,4
0.286,3,1,2023,17,4
0.246,3,1,2023,18,4
0.248,3,1,2023,19,4
0.362,3,1,2023,20,4
0.35,3,1,2023,1,5
0.344,3,1,2023,2,5
0.342,3,1,2023,3,5
0.34,3,1,2023,4,5
0.244,3,1,2023,5,5
0.246,3,1,2023,6,5
0.248,3,1,2023,7,5
0.246,3,1,2023,8,5
1.304,3,1,2023,9,5
1.398,3,1,2023,10,5
1.396,3,1,2023,11,5
1.34,3,1,2023,12,5
1.338,3,1,2023,13,5
1.436,3,1,2023,14,5
1.408,3,1,2023,15,5
1.432,3,1,2023,16,5
1.464,3,1,2023,17,5
1.434,3,1,2023,18,5
1.37,3,1,2023,19,5
1.356,3,1,2023,20,5
0.258,3,1,2023,1,6
0.342,3,1,2023,2,6
0.372,3,1,2023,3,6
0.418,3,1,2023,4,6
0.41,3,1,2023,5,6
0.336,3,1,2023,6,6
0.332,3,1,2023,7,6
0.438,3,1,2023,8,6
0.428,3,1,2023,9,6
0.42,3,1,2023,10,6
0.346,3,1,2023,11,6
0.26,3,1,2023,12,6
0.252,3,1,2023,13,6
0.25,3,1,2023,14,6
0.248,3,1,2023,15,6
0.246,3,1,2023,16,6
0.252,3,1,2023,17,6
0.324,3,1,2023,18,6
0.456,3,1,2023,19,6
0.296,3,1,2023,20,6
0.316,3,1,2023,1,7
0.342,3,1,2023,2,7
0.348,3,1,2023,3,7
0.336,3,1,2023,4,7
0.338,3,1,2023,5,7
0.236,3,1,2023,6,7
0.244,3,1,2023,7,7
0.238,3,1,2023,8,7
0.242,3,1,2023,9,7
0.236,3,1,2023,10,7
0.244,3,1,2023,11,7
0.312,3,1,2023,12,7
0.32,3,1,2023,13,7
0.306,3,1,2023,14,7
0.354,3,1,2023,15,7
0.34,3,1,2023,16,7
0.344,3,1,2023,17,7
0.336,3,1,2023,18,7
0.334,3,1,2023,19,7
0.23,3,1,2023,20,7
0.24,3,1,2023,1,8
0.24,3,1,2023,2,8
0.24,3,1,2023,3,8
0.242,3,1,2023,4,8
0.238,3,1,2023,5,8
0.306,3,1,2023,6,8
0.308,3,1,2023,7,8
0.31,3,1,2023,8,8
0.346,3,1,2023,9,8
0.344,3,1,2023,10,8
0.334,3,1,2023,11,8
0.42,3,1,2023,12,8
0.41,3,1,2023,13,8
0.326,3,1,2023,14,8
0.32,3,1,2023,15,8
0.324,3,1,2023,16,8
0.326,3,1,2023,17,8
0.326,3,1,2023,18,8
0.372,3,1,2023,19,8
0.404,3,1,2023,20,8
0.324,3,1,2023,1,9
0.262,3,1,2023,2,9
0.36,3,1,2023,3,9
0.354,3,1,2023,4,9
0.354,3,1,2023,5,9
0.348,3,1,2023,6,9
0.356,3,1,2023,7,9
0.256,3,1,2023,8,9
0.376,3,1,2023,9,9
0.724,3,1,2023,10,9
0.764,3,1,2023,11,9
0.762,3,1,2023,12,9
0.846,3,1,2023,13,9
0.844,3,1,2023,14,9
0.824,3,1,2023,15,9
0.75,3,1,2023,16,9
0.86,3,1,2023,17,9
0.846,3,1,2023,18,9
0.85,3,1,2023,19,9
0.88,3,1,2023,20,9
0.892,3,1,2023,1,10
0.788,3,1,2023,2,10
0.824,3,1,2023,3,10
0.774,3,1,2023,4,10
0.89,3,1,2023,5,10
0.852,3,1,2023,6,10
0.852,3,1,2023,7,10
0.846,3,1,2023,8,10
0.778,3,1,2023,9,10
0.792,3,1,2023,10,10
0.882,3,1,2023,11,10
0.882,3,1,2023,12,10
0.884,3,1,2023,13,10
0.974,3,1,2023,14,10
0.874,3,1,2023,15,10
0.788,3,1,2023,16,10
0.748,3,1,2023,17,10
0.748,3,1,2023,18,10
0.818,3,1,2023,19,10
1.522,3,1,2023,20,10
1.626,3,1,2023,1,11
0.842,3,1,2023,2,11
0.746,3,1,2023,3,11
0.636,3,1,2023,4,11
0.446,3,1,2023,5,11
0.436,3,1,2023,6,11
0.43,3,1,2023,7,11
0.422,3,1,2023,8,11
0.394,3,1,2023,9,11
0.256,3,1,2023,10,11
0.292,3,1,2023,11,11
1.596,3,1,2023,12,11
1.534,3,1,2023,13,11
1.522,3,1,2023,14,11
1.45,3,1,2023,15,11
1.438,3,1,2023,16,11
1.432,3,1,2023,17,11
1.452,3,1,2023,18,11
1.474,3,1,2023,19,11
1.42,3,1,2023,20,11
1.424,3,1,2023,1,12
1.59,3,1,2023,2,12
1.376,3,1,2023,3,12
1.33,3,1,2023,4,12
1.428,3,1,2023,5,12
1.416,3,1,2023,6,12
1.398,3,1,2023,7,12
1.336,3,1,2023,8,12
1.336,3,1,2023,9,12
1.332,3,1,2023,10,12
1.324,3,1,2023,11,12
1.43,3,1,2023,12,12
1.418,3,1,2023,13,12
1.402,3,1,2023,14,12
1.436,3,1,2023,15,12
1.44,3,1,2023,16,12
1.354,3,1,2023,17,12
1.428,3,1,2023,18,12
1.42,3,1,2023,19,12
1.412,3,1,2023,20,12
1.346,3,1,2023,1,13
1.344,3,1,2023,2,13
1.352,3,1,2023,3,13
1.338,3,1,2023,4,13
1.346,3,1,2023,5,13
1.452,3,1,2023,6,13
1.444,3,1,2023,7,13
1.44,3,1,2023,8,13
1.432,3,1,2023,9,13
1.426,3,1,2023,10,13
1.446,3,1,2023,11,13
1.5,3,1,2023,12,13
1.49,3,1,2023,13,13
1.454,3,1,2023,14,13
1.41,3,1,2023,15,13
1.424,3,1,2023,16,13
1.424,3,1,2023,17,13
1.418,3,1,2023,18,13
1.406,3,1,2023,19,13
1.424,3,1,2023,20,13
1.428,3,1,2023,1,14
1.462,3,1,2023,2,14
1.452,3,1,2023,3,14
1.448,3,1,2023,4,14
1.438,3,1,2023,5,14
1.432,3,1,2023,6,14
1.438,3,1,2023,7,14
1.364,3,1,2023,8,14
1.36,3,1,2023,9,14
1.354,3,1,2023,10,14
1.372,3,1,2023,11,14
1.36,3,1,2023,12,14
1.366,3,1,2023,13,14
1.468,3,1,2023,14,14
0.36,3,1,2023,15,14
0.364,3,1,2023,16,14
0.356,3,1,2023,17,14
0.436,3,1,2023,18,14
0.332,3,1,2023,19,14
0.328,3,1,2023,20,14
0.264,3,1,2023,1,15
0.264,3,1,2023,2,15
0.258,3,1,2023,3,15
0.26,3,1,2023,4,15
0.26,3,1,2023,5,15
0.266,3,1,2023,6,15
0.334,3,1,2023,7,15
0.362,3,1,2023,8,15
0.356,3,1,2023,9,15
0.352,3,1,2023,10,15
0.354,3,1,2023,11,15
0.432,3,1,2023,12,15
0.328,3,1,2023,13,15
0.32,3,1,2023,14,15
0.258,3,1,2023,15,15
0.26,3,1,2023,16,15
0.26,3,1,2023,17,15
0.262,3,1,2023,18,15
0.258,3,1,2023,19,15
0.338,3,1,2023,20,15
0.46,3,1,2023,1,16
0.454,3,1,2023,2,16
0.442,3,1,2023,3,16
0.44,3,1,2023,4,16
0.51,3,1,2023,5,16
0.456,3,1,2023,6,16
0.41,3,1,2023,7,16
0.338,3,1,2023,8,16
0.26,3,1,2023,9,16
0.258,3,1,2023,10,16
0.266,3,1,2023,11,16
0.266,3,1,2023,12,16
0.268,3,1,2023,13,16
0.266,3,1,2023,14,16
0.372,3,1,2023,15,16
0.368,3,1,2023,16,16
0.366,3,1,2023,17,16
0.432,3,1,2023,18,16
0.426,3,1,2023,19,16
0.322,3,1,2023,20,16
0.258,3,1,2023,1,17
0.25,3,1,2023,2,17
0.25,3,1,2023,3,17
0.244,3,1,2023,4,17
0.25,3,1,2023,5,17
0.254,3,1,2023,6,17
0.252,3,1,2023,7,17
0.246,3,1,2023,8,17
0.352,3,1,2023,9,17
0.346,3,1,2023,10,17
0.382,3,1,2023,11,17
0.416,3,1,2023,12,17
0.412,3,1,2023,13,17
0.302,3,1,2023,14,17
0.244,3,1,2023,15,17
0.244,3,1,2023,16,17
0.244,3,1,2023,17,17
0.244,3,1,2023,18,17
0.25,3,1,2023,19,17
0.248,3,1,2023,20,17
0.248,3,1,2023,1,18
0.25,3,1,2023,2,18
0.352,3,1,2023,3,18
0.35,3,1,2023,4,18
0.424,3,1,2023,5,18
0.428,3,1,2023,6,18
0.414,3,1,2023,7,18
0.25,3,1,2023,8,18
0.296,3,1,2023,9,18
0.334,3,1,2023,10,18
0.346,3,1,2023,11,18
0.346,3,1,2023,12,18
0.342,3,1,2023,13,18
0.33,3,1,2023,14,18
0.328,3,1,2023,15,18
0.362,3,1,2023,16,18
0.432,3,1,2023,17,18
0.484,3,1,2023,18,18
0.424,3,1,2023,19,18
0.412,3,1,2023,20,18
0.348,3,1,2023,1,19
0.256,3,1,2023,2,19
0.254,3,1,2023,3,19
0.248,3,1,2023,4,19
0.244,3,1,2023,5,19
0.252,3,1,2023,6,19
0.25,3,1,2023,7,19
0.254,3,1,2023,8,19
0.246,3,1,2023,9,19
0.314,3,1,2023,10,19
0.382,3,1,2023,11,19
0.424,3,1,2023,12,19
0.414,3,1,2023,13,19
0.394,3,1,2023,14,19
0.34,3,1,2023,15,19
0.254,3,1,2023,16,19
0.244,3,1,2023,17,19
0.246,3,1,2023,18,19
0.25,3,1,2023,19,19
0.248,3,1,2023,20,19
0.25,3,1,2023,1,20
0.25,3,1,2023,2,20
0.246,3,1,2023,3,20
0.354,3,1,2023,4,20
0.424,3,1,2023,5,20
0.422,3,1,2023,6,20
0.418,3,1,2023,7,20
0.344,3,1,2023,8,20
0.32,3,1,2023,9,20
0.252,3,1,2023,10,20
0.254,3,1,2023,11,20
0.252,3,1,2023,12,20
0.246,3,1,2023,13,20
0.252,3,1,2023,14,20
0.248,3,1,2023,15,20
0.256,3,1,2023,16,20
0.252,3,1,2023,17,20
0.436,3,1,2023,18,20
0.506,3,1,2023,19,20
0.498,3,1,2023,20,20
0.432,3,1,2023,1,21
1.644,3,1,2023,2,21
1.622,3,1,2023,3,21
1.628,3,1,2023,4,21
1.634,3,1,2023,5,21
1.03,3,1,2023,6,21
0.726,3,1,2023,7,21
3.56,3,1,2023,8,21
0.716,3,1,2023,9,21
0.716,3,1,2023,10,21
0.792,3,1,2023,11,21
0.894,3,1,2023,12,21
0.884,3,1,2023,13,21
0.822,3,1,2023,14,21
0.814,3,1,2023,15,21
0.81,3,1,2023,16,21
0.708,3,1,2023,17,21
0.714,3,1,2023,18,21
0.712,3,1,2023,19,21
0.716,3,1,2023,20,21
0.714,3,1,2023,1,22
0.71,3,1,2023,2,22
0.712,3,1,2023,3,22
0.786,3,1,2023,4,22
0.792,3,1,2023,5,22
0.9,3,1,2023,6,22
0.824,3,1,2023,7,22
0.816,3,1,2023,8,22
0.822,3,1,2023,9,22
0.82,3,1,2023,10,22
0.986,3,1,2023,11,22
0.722,3,1,2023,12,22
0.724,3,1,2023,13,22
0.724,3,1,2023,14,22
0.722,3,1,2023,15,22
0.762,3,1,2023,16,22
0.802,3,1,2023,17,22
1.65,3,1,2023,18,22
1.912,3,1,2023,19,22
1.944,3,1,2023,20,22
1.932,3,1,2023,1,23
1.93,3,1,2023,2,23
1.932,3,1,2023,3,23
1.922,3,1,2023,4,23
1.85,3,1,2023,5,23
2.022,3,1,2023,6,23
2.676,3,1,2023,7,23
5.19,3,1,2023,8,23
2.444,3,1,2023,9,23
2.32,3,1,2023,10,23
1.83,3,1,2023,11,23
1.024,3,1,2023,12,23
1.32,3,1,2023,13,23
1.258,3,1,2023,14,23
0.91,3,1,2023,15,23
1.072,3,1,2023,16,23
0.82,3,1,2023,17,23
0.822,3,1,2023,18,23
0.726,3,1,2023,19,23
0.836,3,1,2023,20,23
0.85,4,1,2023,1,0
0.606,4,1,2023,2,0
0.55,4,1,2023,3,0
1.458,4,1,2023,4,0
1.604,4,1,2023,5,0
2.172,4,1,2023,6,0
4.572,4,1,2023,7,0
5.922,4,1,2023,8,0
5.692,4,1,2023,9,0
5.36,4,1,2023,10,0
5.16,4,1,2023,11,0
5.126,4,1,2023,12,0
5.106,4,1,2023,13,0
4.862,4,1,2023,14,0
2.808,4,1,2023,15,0
2.822,4,1,2023,16,0
3.052,4,1,2023,17,0
2.738,4,1,2023,18,0
2.702,4,1,2023,19,0
2.654,4,1,2023,20,0
2.762,4,1,2023,1,1
2.45,4,1,2023,2,1
2.43,4,1,2023,3,1
2.406,4,1,2023,4,1
2.404,4,1,2023,5,1
4.44,4,1,2023,6,1
4.504,4,1,2023,7,1
4.5,4,1,2023,8,1
4.546,4,1,2023,9,1
4.502,4,1,2023,10,1
2.33,4,1,2023,11,1
2.312,4,1,2023,12,1
2.264,4,1,2023,13,1
2.288,4,1,2023,14,1
2.402,4,1,2023,15,1
2.438,4,1,2023,16,1
2.462,4,1,2023,17,1
2.466,4,1,2023,18,1
2.458,4,1,2023,19,1
2.426,4,1,2023,20,1
2.354,4,1,2023,1,2
2.388,4,1,2023,2,2
2.48,4,1,2023,3,2
2.452,4,1,2023,4,2
2.43,4,1,2023,5,2
2.344,4,1,2023,6,2
2.32,4,1,2023,7,2
2.318,4,1,2023,8,2
2.478,4,1,2023,9,2
2.456,4,1,2023,10,2
2.398,4,1,2023,11,2
2.426,4,1,2023,12,2
2.406,4,1,2023,13,2
2.304,4,1,2023,14,2
2.342,4,1,2023,15,2
2.41,4,1,2023,16,2
2.414,4,1,2023,17,2
2.392,4,1,2023,18,2
2.336,4,1,2023,19,2
2.318,4,1,2023,20,2
2.342,4,1,2023,1,3
2.354,4,1,2023,2,3
2.452,4,1,2023,3,3
2.428,4,1,2023,4,3
2.402,4,1,2023,5,3
2.386,4,1,2023,6,3
2.386,4,1,2023,7,3
2.316,4,1,2023,8,3
2.306,4,1,2023,9,3
2.368,4,1,2023,10,3
2.374,4,1,2023,11,3
2.354,4,1,2023,12,3
2.294,4,1,2023,13,3
2.308,4,1,2023,14,3
2.312,4,1,2023,15,3
2.314,4,1,2023,16,3
2.404,4,1,2023,17,3
2.378,4,1,2023,18,3
2.374,4,1,2023,19,3
2.372,4,1,2023,20,3
2.382,4,1,2023,1,4
2.296,4,1,2023,2,4
2.3,4,1,2023,3,4
2.374,4,1,2023,4,4
2.37,4,1,2023,5,4
2.432,4,1,2023,6,4
2.392,4,1,2023,7,4
2.374,4,1,2023,8,4
2.37,4,1,2023,9,4
2.394,4,1,2023,10,4
2.45,4,1,2023,11,4
2.464,4,1,2023,12,4
2.452,4,1,2023,13,4
2.446,4,1,2023,14,4
2.368,4,1,2023,15,4
2.262,4,1,2023,16,4
2.28,4,1,2023,17,4
2.376,4,1,2023,18,4
2.344,4,1,2023,19,4
2.346,4,1,2023,20,4
2.264,4,1,2023,1,5
2.272,4,1,2023,2,5
2.314,4,1,2023,3,5
2.316,4,1,2023,4,5
2.424,4,1,2023,5,5
2.398,4,1,2023,6,5
2.38,4,1,2023,7,5
2.396,4,1,2023,8,5
2.388,4,1,2023,9,5
2.294,4,1,2023,10,5
2.334,4,1,2023,11,5
2.374,4,1,2023,12,5
2.348,4,1,2023,13,5
2.362,4,1,2023,14,5
2.28,4,1,2023,15,5
2.286,4,1,2023,16,5
2.324,4,1,2023,17,5
2.316,4,1,2023,18,5
2.382,4,1,2023,19,5
2.4,4,1,2023,20,5
2.366,4,1,2023,1,6
2.388,4,1,2023,2,6
2.368,4,1,2023,3,6
2.3,4,1,2023,4,6
2.274,4,1,2023,5,6
2.272,4,1,2023,6,6
2.362,4,1,2023,7,6
2.354,4,1,2023,8,6
2.354,4,1,2023,9,6
2.3,4,1,2023,10,6
2.264,4,1,2023,11,6
2.296,4,1,2023,12,6
2.368,4,1,2023,13,6
2.378,4,1,2023,14,6
2.438,4,1,2023,15,6
2.492,4,1,2023,16,6
2.428,4,1,2023,17,6
2.4,4,1,2023,18,6
2.408,4,1,2023,19,6
2.414,4,1,2023,20,6
2.462,4,1,2023,1,7
2.41,4,1,2023,2,7
2.406,4,1,2023,3,7
2.28,4,1,2023,4,7
2.288,4,1,2023,5,7
2.408,4,1,2023,6,7
2.364,4,1,2023,7,7
2.336,4,1,2023,8,7
2.36,4,1,2023,9,7
2.37,4,1,2023,10,7
2.27,4,1,2023,11,7
2.278,4,1,2023,12,7
2.274,4,1,2023,13,7
2.26,4,1,2023,14,7
2.28,4,1,2023,15,7
2.322,4,1,2023,16,7
2.332,4,1,2023,17,7
2.266,4,1,2023,18,7
2.232,4,1,2023,19,7
2.336,4,1,2023,20,7
2.336,4,1,2023,1,8
2.318,4,1,2023,2,8
2.374,4,1,2023,3,8
2.356,4,1,2023,4,8
2.238,4,1,2023,5,8
2.216,4,1,2023,6,8
2.206,4,1,2023,7,8
2.262,4,1,2023,8,8
2.292,4,1,2023,9,8
2.33,4,1,2023,10,8
2.328,4,1,2023,11,8
2.282,4,1,2023,12,8
2.266,4,1,2023,13,8
2.368,4,1,2023,14,8
2.556,4,1,2023,15,8
2.668,4,1,2023,16,8
2.676,4,1,2023,17,8
2.684,4,1,2023,18,8
2.582,4,1,2023,19,8
2.576,4,1,2023,20,8
2.582,4,1,2023,1,9
3.616,4,1,2023,2,9
3.788,4,1,2023,3,9
3.712,4,1,2023,4,9
3.758,4,1,2023,5,9
3.68,4,1,2023,6,9
3.672,4,1,2023,7,9
2.298,4,1,2023,8,9
2.274,4,1,2023,9,9
2.072,4,1,2023,10,9
2.064,4,1,2023,11,9
2.058,4,1,2023,12,9
1.924,4,1,2023,13,9
2.08,4,1,2023,14,9
2.252,4,1,2023,15,9
2.27,4,1,2023,16,9
2.34,4,1,2023,17,9
2.35,4,1,2023,18,9
2.346,4,1,2023,19,9
2.26,4,1,2023,20,9
2.096,4,1,2023,1,10
2.052,4,1,2023,2,10
1.89,4,1,2023,3,10
1.888,4,1,2023,4,10
1.882,4,1,2023,5,10
1.906,4,1,2023,6,10
1.828,4,1,2023,7,10
1.816,4,1,2023,8,10
1.824,4,1,2023,9,10
1.898,4,1,2023,10,10
1.896,4,1,2023,11,10
1.874,4,1,2023,12,10
1.828,4,1,2023,13,10
1.848,4,1,2023,14,10
1.824,4,1,2023,15,10
1.93,4,1,2023,16,10
1.922,4,1,2023,17,10
1.918,4,1,2023,18,10
1.93,4,1,2023,19,10
1.906,4,1,2023,20,10
1.834,4,1,2023,1,11
1.994,4,1,2023,2,11
1.808,4,1,2023,3,11
1.888,4,1,2023,4,11
1.884,4,1,2023,5,11
1.882,4,1,2023,6,11
1.81,4,1,2023,7,11
1.82,4,1,2023,8,11
2.86,4,1,2023,9,11
3.458,4,1,2023,10,11
1.988,4,1,2023,11,11
1.98,4,1,2023,12,11
1.986,4,1,2023,13,11
2.126,4,1,2023,14,11
1.904,4,1,2023,15,11
1.958,4,1,2023,16,11
1.946,4,1,2023,17,11
1.93,4,1,2023,18,11
1.862,4,1,2023,19,11
1.566,4,1,2023,20,11
2.026,4,1,2023,1,12
2.488,4,1,2023,2,12
3.6,4,1,2023,3,12
5.752,4,1,2023,4,12
5.734,4,1,2023,5,12
5.76,4,1,2023,6,12
5.754,4,1,2023,7,12
5.73,4,1,2023,8,12
4.792,4,1,2023,9,12
3.884,4,1,2023,10,12
3.896,4,1,2023,11,12
3.796,4,1,2023,12,12
4.414,4,1,2023,13,12
3.724,4,1,2023,14,12
3.192,4,1,2023,15,12
3.834,4,1,2023,16,12
3.796,4,1,2023,17,12
3.764,4,1,2023,18,12
3.766,4,1,2023,19,12
3.342,4,1,2023,20,12
2.818,4,1,2023,1,13
2.568,4,1,2023,2,13
3.21,4,1,2023,3,13
1.778,4,1,2023,4,13
1.628,4,1,2023,5,13
1.65,4,1,2023,6,13
1.408,4,1,2023,7,13
3.014,4,1,2023,8,13
3.844,4,1,2023,9,13
5.976,4,1,2023,10,13
5.93,4,1,2023,11,13
5.952,4,1,2023,12,13
5.944,4,1,2023,13,13
3.842,4,1,2023,14,13
3.824,4,1,2023,15,13
3.856,4,1,2023,16,13
2.736,4,1,2023,17,13
2.838,4,1,2023,18,13
2.604,4,1,2023,19,13
3.226,4,1,2023,20,13
3.79,4,1,2023,1,14
3.184,4,1,2023,2,14
3.69,4,1,2023,3,14
2.234,4,1,2023,4,14
1.894,4,1,2023,5,14
1.794,4,1,2023,6,14
1.55,4,1,2023,7,14
1.552,4,1,2023,8,14
1.618,4,1,2023,9,14
1.556,4,1,2023,10,14
1.56,4,1,2023,11,14
4.258,4,1,2023,12,14
1.772,4,1,2023,13,14
1.442,4,1,2023,14,14
1.466,4,1,2023,15,14
1.454,4,1,2023,16,14
1.438,4,1,2023,17,14
1.748,4,1,2023,18,14
1.86,4,1,2023,19,14
1.856,4,1,2023,20,14
1.536,4,1,2023,1,15
0.754,4,1,2023,2,15
0.508,4,1,2023,3,15
0.44,4,1,2023,4,15
0.374,4,1,2023,5,15
0.326,4,1,2023,6,15
0.51,4,1,2023,7,15
0.518,4,1,2023,8,15
0.484,4,1,2023,9,15
0.302,4,1,2023,10,15
0.322,4,1,2023,11,15
0.26,4,1,2023,12,15
0.614,4,1,2023,13,15
1.748,4,1,2023,14,15
1.518,4,1,2023,15,15
1.506,4,1,2023,16,15
1.526,4,1,2023,17,15
1.404,4,1,2023,18,15
1.348,4,1,2023,19,15
1.366,4,1,2023,20,15
1.428,4,1,2023,1,16
1.446,4,1,2023,2,16
1.442,4,1,2023,3,16
1.458,4,1,2023,4,16
3.308,4,1,2023,5,16
3.642,4,1,2023,6,16
3.962,4,1,2023,7,16
4.122,4,1,2023,8,16
4.144,4,1,2023,9,16
4.21,4,1,2023,10,16
3.834,4,1,2023,11,16
3.972,4,1,2023,12,16
3.914,4,1,2023,13,16
3.834,4,1,2023,14,16
2.804,4,1,2023,15,16
3.088,4,1,2023,16,16
3.89,4,1,2023,17,16
3.576,4,1,2023,18,16
3.528,4,1,2023,19,16
4.892,4,1,2023,20,16
4.738,4,1,2023,1,17
4.522,4,1,2023,2,17
5.078,4,1,2023,3,17
3.712,4,1,2023,4,17
2.38,4,1,2023,5,17
2.312,4,1,2023,6,17
2.058,4,1,2023,7,17
2.086,4,1,2023,8,17
2.058,4,1,2023,9,17
2.06,4,1,2023,10,17
2.142,4,1,2023,11,17
1.94,4,1,2023,12,17
2.184,4,1,2023,13,17
2.284,4,1,2023,14,17
2.38,4,1,2023,15,17
3.088,4,1,2023,16,17
2.816,4,1,2023,17,17
2.756,4,1,2023,18,17
2.466,4,1,2023,19,17
2.544,4,1,2023,20,17
2.614,4,1,2023,1,18
2.582,4,1,2023,2,18
2.644,4,1,2023,3,18
2.396,4,1,2023,4,18
2.406,4,1,2023,5,18
2.688,4,1,2023,6,18
3.028,4,1,2023,7,18
3.072,4,1,2023,8,18
2.838,4,1,2023,9,18
2.69,4,1,2023,10,18
2.7,4,1,2023,11,18
2.608,4,1,2023,12,18
2.714,4,1,2023,13,18
2.69,4,1,2023,14,18
2.45,4,1,2023,15,18
2.434,4,1,2023,16,18
2.442,4,1,2023,17,18
2.444,4,1,2023,18,18
2.45,4,1,2023,19,18
2.442,4,1,2023,20,18
2.402,4,1,2023,1,19
2.528,4,1,2023,2,19
2.542,4,1,2023,3,19
2.578,4,1,2023,4,19
2.498,4,1,2023,5,19
2.522,4,1,2023,6,19
2.51,4,1,2023,7,19
2.516,4,1,2023,8,19
2.448,4,1,2023,9,19
2.404,4,1,2023,10,19
2.432,4,1,2023,11,19
2.442,4,1,2023,12,19
2.604,4,1,2023,13,19
5.324,4,1,2023,14,19
5.448,4,1,2023,15,19
3.05,4,1,2023,16,19
3.038,4,1,2023,17,19
3.1,4,1,2023,18,19
3.058,4,1,2023,19,19
3.07,4,1,2023,20,19
2.01,4,1,2023,1,20
2.04,4,1,2023,2,20
1.776,4,1,2023,3,20
1.844,4,1,2023,4,20
1.888,4,1,2023,5,20
1.616,4,1,2023,6,20
1.618,4,1,2023,7,20
1.8,4,1,2023,8,20
1.588,4,1,2023,9,20
1.126,4,1,2023,10,20
1.308,4,1,2023,11,20
1.482,4,1,2023,12,20
1.15,4,1,2023,13,20
1.12,4,1,2023,14,20
1.138,4,1,2023,15,20
1.118,4,1,2023,16,20
1.048,4,1,2023,17,20
1.292,4,1,2023,18,20
1.284,4,1,2023,19,20
1.786,4,1,2023,20,20
